"POLITICAL_UNIT","NAME","WGMS_ID","GEN_LOCATION","SPEC_LOCATION","LATITUDE","LONGITUDE","PRIM_CLASSIFIC","FORM","FRONTAL_CHARS","EXPOS_ACC_AREA","EXPOS_ABL_AREA","PARENT_GLACIER","REMARKS","GLACIER_REGION_CODE","GLACIER_SUBREGION_CODE"
"AF","UNNAMED 17966",17966,,,36.32135,70.44331,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17967",17967,,,36.31585,70.46037,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17968",17968,,,36.13737,70.55078,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17969",17969,,,36.12458,70.51485,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17970",17970,,,36.09065,70.49699,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17971",17971,,,36.05137,70.43407,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17972",17972,,,36.09561,70.46410,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17973",17973,,,35.88598,70.98634,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17974",17974,,,35.80216,70.94380,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17975",17975,,,35.78300,70.97332,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17976",17976,,,35.53899,70.79413,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17977",17977,,,36.27179,70.46593,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 17978",17978,,,36.32148,70.89697,,,,,,,"Information derived from RGI5.0.","ASW","ASW-01"
"AF","UNNAMED 21093",21093,,,37.14060,72.87578,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21094",21094,,,37.14105,73.34187,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21095",21095,,,37.16660,73.38597,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21096",21096,,,37.18214,73.38961,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21097",21097,,,37.28789,73.34973,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21098",21098,,,37.24957,73.36681,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21099",21099,,,37.23901,73.37288,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21100",21100,,,37.21292,73.37197,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21101",21101,,,37.27490,73.46424,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21102",21102,,,37.29381,73.47224,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21103",21103,,,37.33745,73.48396,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21104",21104,,,37.19886,73.43364,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21105",21105,,,37.16078,73.40795,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21106",21106,,,37.06087,73.14849,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21119",21119,,,37.05098,73.05356,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21120",21120,,,37.07150,73.14546,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21128",21128,,,36.67229,71.29039,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21130",21130,,,36.89526,71.39392,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21150",21150,,,38.15277,70.96634,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21151",21151,,,38.14250,70.94418,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21152",21152,,,38.23782,71.08096,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21153",21153,,,38.19187,71.19530,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21154",21154,,,38.19175,71.15979,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21155",21155,,,38.19114,71.14554,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21156",21156,,,38.14648,71.11659,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21157",21157,,,38.20088,71.12778,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21158",21158,,,38.21040,71.11479,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21159",21159,,,38.22184,71.11229,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21289",21289,,,38.27601,71.06412,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21304",21304,,,38.14800,71.10278,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21305",21305,,,38.13386,70.69415,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21306",21306,,,38.14175,70.71339,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21307",21307,,,38.13965,70.73923,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21308",21308,,,38.11843,70.76641,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21309",21309,,,38.07415,70.82987,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21310",21310,,,38.06803,70.80181,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21311",21311,,,38.06133,70.77474,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21312",21312,,,38.04807,70.73434,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21313",21313,,,38.13471,70.84034,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21314",21314,,,38.02018,70.94877,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21315",21315,,,38.01459,70.96298,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21316",21316,,,38.05720,71.02164,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21317",21317,,,38.08663,71.00857,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21318",21318,,,38.11541,70.97629,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21319",21319,,,38.07878,71.03211,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21320",21320,,,38.07915,71.04719,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21321",21321,,,38.09694,71.11236,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21322",21322,,,38.04302,71.03892,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21323",21323,,,38.02048,71.05130,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21324",21324,,,38.02937,71.06905,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21325",21325,,,37.98101,71.03969,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21326",21326,,,37.93531,71.01843,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21327",21327,,,37.95115,70.99624,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21328",21328,,,37.96973,71.01630,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21329",21329,,,37.70474,71.19005,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21330",21330,,,37.79727,71.21810,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21331",21331,,,37.80161,71.24191,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21332",21332,,,37.70906,71.21405,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21333",21333,,,37.65881,71.28408,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21334",21334,,,37.66634,71.31128,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21335",21335,,,37.66989,71.32439,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21336",21336,,,37.72418,71.32152,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21337",21337,,,37.70188,71.35199,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21338",21338,,,37.71282,71.38359,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21339",21339,,,37.74375,71.42183,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21340",21340,,,37.73682,71.45053,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21381",21381,,,37.11736,71.35135,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21382",21382,,,36.81440,71.26074,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21383",21383,,,37.51312,71.31793,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 21384",21384,,,37.51282,71.33832,,,,,,,"Info derived from RGI 6.0.","ASC","ASC-02"
"AF","UNNAMED 25327",25327,,,37.06590,73.49500,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25328",25328,,,37.06260,73.50170,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25329",25329,,,37.06390,73.50830,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25330",25330,,,37.03720,73.50700,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25331",25331,,,37.04030,73.48730,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25332",25332,,,37.04330,73.49600,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25333",25333,,,37.04740,73.50460,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25334",25334,,,37.06870,73.54010,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25335",25335,,,37.05980,73.54730,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25336",25336,,,37.06330,73.55460,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25337",25337,,,37.06410,73.56720,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25338",25338,,,37.05530,73.65610,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25339",25339,,,37.08430,73.53290,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25340",25340,,,37.08170,73.53710,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25341",25341,,,37.08450,73.54300,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25342",25342,,,37.08560,73.54910,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25343",25343,,,37.06460,73.56150,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25344",25344,,,37.07600,73.48930,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25345",25345,,,37.07520,73.49160,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25346",25346,,,37.04630,73.52100,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25347",25347,,,37.05590,73.51600,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25348",25348,,,37.06590,73.51800,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25349",25349,,,37.07180,73.53440,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25350",25350,,,37.06680,73.52600,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25351",25351,,,37.06010,73.66910,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25352",25352,,,37.06910,73.53000,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25353",25353,,,37.08310,73.38460,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25354",25354,,,37.08050,73.39240,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25355",25355,,,37.07960,73.40050,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25356",25356,,,37.09240,73.40350,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25357",25357,,,37.09640,73.40940,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25358",25358,,,37.09990,73.42280,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25359",25359,,,37.10210,73.43050,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25360",25360,,,37.07540,73.40510,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25361",25361,,,37.07120,73.41270,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25362",25362,,,37.07200,73.42400,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25363",25363,,,37.06160,73.41650,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25364",25364,,,37.07810,73.44630,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25365",25365,,,37.05240,73.41410,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25366",25366,,,37.05490,73.40530,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25367",25367,,,37.04430,73.40860,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25368",25368,,,37.05270,73.40070,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25369",25369,,,37.08890,73.38450,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25370",25370,,,37.07710,73.45240,,,,,,,"Info derived from RGI.","ASC","ASC-02"
"AF","UNNAMED 25504",25504,,,36.97130,73.85200,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25505",25505,,,36.97280,73.90180,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25506",25506,,,36.96520,73.90370,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25507",25507,,,36.95930,73.90830,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25508",25508,,,36.93990,73.81830,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25509",25509,,,36.95430,73.91050,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25510",25510,,,36.95070,73.91700,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25511",25511,,,36.94450,73.86410,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25512",25512,,,36.93950,73.59930,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25513",25513,,,36.94020,73.59110,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25514",25514,,,36.93960,73.59740,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25515",25515,,,36.93630,73.71870,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25516",25516,,,36.93830,73.66360,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25517",25517,,,36.93630,73.82640,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25518",25518,,,36.91880,73.60030,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25519",25519,,,36.92440,73.59400,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25520",25520,,,36.93460,73.86480,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25521",25521,,,36.93370,73.90790,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25522",25522,,,36.92980,73.90500,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25523",25523,,,36.92980,73.89880,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25524",25524,,,36.93370,73.83430,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25525",25525,,,36.91860,73.52010,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25526",25526,,,36.92260,73.82400,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25527",25527,,,36.91760,73.58950,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25528",25528,,,36.91080,73.84820,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25529",25529,,,36.90500,73.77230,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25531",25531,,,36.90590,73.47350,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25534",25534,,,36.90470,73.58850,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25541",25541,,,36.89950,73.49640,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25542",25542,,,36.89880,73.63700,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25545",25545,,,36.89650,73.58990,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25546",25546,,,36.89070,73.58030,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25548",25548,,,36.89480,73.57040,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25551",25551,,,36.89740,73.62190,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25552",25552,,,36.89330,73.61750,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25559",25559,,,36.89830,73.92410,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25560",25560,,,36.88360,73.96750,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25562",25562,,,36.87730,73.51690,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25564",25564,,,36.88120,73.95490,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25565",25565,,,36.87490,73.95720,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25676",25676,,,36.92530,73.70720,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25777",25777,,,36.90020,73.57740,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25778",25778,,,36.89870,73.55350,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25779",25779,,,36.89100,73.52190,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25780",25780,,,36.89790,73.48620,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25781",25781,,,36.90250,73.61530,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25782",25782,,,36.90210,73.59910,,,,,,,"Info derived from RGI.","ASW","ASW-02"
"AF","UNNAMED 25829",25829,,,36.95290,73.35110,,,,,,,"Info derived from RGI.","ASW","ASW-01"
"AQ"," NO 13",4012,"ANTARCTIC PENINSULA","KING GEORGE ISLAND",-62.20710,-58.74640,,,,,,,"NAME and LAT/LON refer to glacier tongue.","ANT","ANT-02"
"AQ"," NO 161",4160,"ANTARCTIC PENINSULA","LOUBET COAST",-66.58434,-66.25301,,,,,,,"NAME and LAT/LON refer to glacier tongue.","ANT","ANT-31"
"AQ","ABBOTSMITH",1053,,,-53.57000,73.40000,"2","0","4","W","W",,,"ANT","ANT-04"
"AQ","ADAMS",885,"DRY VALLEYS","MIERS VALLEY",-78.10000,163.7500,"5","3","4","W","SW",,,"ANT","ANT-31"
"AQ","ALBERICH",1062,"DRY VALLEYS","WRIGHT VALLEY",-77.58000,161.6200,"6","4","8","SW","SW",,,"ANT","ANT-31"
"AQ","ANVERS I ICE CAP",3954,"ANTARCTIC PENINSULA",,-64.75000,-63.75000,,,,,,,,"ANT","ANT-20"
"AQ","ASTROLABE",3354,"EAST ANTARCTICA","WILKES LAND",-66.70000,140.0000,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-14"
"AQ","BAHIA DEL DIABLO",2665,"ANTARCTIC PENINSULA","VEGA ISLAND",-63.82000,-57.43000,"4","3","8","NE","E",,"Marinsek et al. (2015), Ann. Glaciol. 56.","ANT","ANT-21"
"AQ","BARRE",3355,"EAST ANTARCTICA","WILKES LAND",-66.58000,138.6700,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-14"
"AQ","BARTLEY",893,"DRY VALLEYS","WRIGHT VALLEY",-77.52000,162.2300,"5","3","4","N","N",,,"ANT","ANT-31"
"AQ","BAUDISSIN",1075,,,-53.63000,73.42000,"2","0","4","NW","N",,,"ANT","ANT-04"
"AQ","BELLINGSHAUSEN",6833,"South Shetland Islands","King George Island",-62.16500,-58.88500,"3","3","0",,,,,"ANT","ANT-02"
"AQ","BIRLEY",4515,"ANTARCTIC PENINSULA","WESTERN PENINSULA",-65.93000,-64.45000,,,,,,,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.","ANT","ANT-31"
"AQ","BROWN",1057,,,-53.58000,73.63000,"2","0","4","NE","NE",,,"ANT","ANT-04"
"AQ","BYRD STATION",1064,,,-80.00000,-120.0000,"1","3","3",,,,,"ANT","ANT-31"
"AQ","CANADA",877,"DRY VALLEYS","TAYLOR VALLEY",-77.58000,162.7500,"6","1","2","E","SE",,,"ANT","ANT-31"
"AQ","CLARK CPI",894,"DRY VALLEYS","WRIGHT VALLEY",-77.42000,162.3300,"6","4","2","N","E",,,"ANT","ANT-31"
"AQ","COLEY GLACIER",4247,,,-64.15000,-57.22000,,,,,,,"Data from P. Leclercq.","ANT","ANT-21"
"AQ","COMMANDANT CHARCOT",3356,"EAST ANTARCTICA","WILKES LAND",-66.40000,136.5800,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-14"
"AQ","COMMONWEALTH",878,"DRY VALLEYS","TAYLOR VALLEY",-77.55000,163.0800,"6","1","2","E","SE",,,"ANT","ANT-31"
"AQ","COMPTON",1058,,,-53.62000,73.62000,"2","0","4","NE","NE",,,"ANT","ANT-04"
"AQ","DAVID GLACIER",3671,"ROSS SEA",,-75.30000,162.0000,,,,,,,,"ANT","ANT-31"
"AQ","DAVIES DOME",10404,"Antarctic Peninsula","James Ross Island",-63.88333,-58.05000,"3",,,,,,,"ANT","ANT-21"
"AQ","DIBBLE",3357,"EAST ANTARCTICA","WILKES LAND",-66.17000,134.8300,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-14"
"AQ","E SKEP PT. G",4248,,,-64.07000,-57.28000,,,,,,,"Data from P. Leclercq.","ANT","ANT-21"
"AQ","E WILKES LAND",884,"EAST ANTARCTICA","INLAND OF COAST",-69.00000,120.0000,"1","2","4",,,,,"ANT","ANT-31"
"AQ","FINGER",873,"DRY VALLEYS","TAYLOR VALLEY",-77.70000,161.4800,"6","2","8","S","S",,,"ANT","ANT-31"
"AQ","FLAGSTAFF",3974,"ANTARCTIC PENINSULA","KING GEORGE ISLAND S SHETLANDS",-62.08000,-58.41000,,,,,,,"Data from Cogley.","ANT","ANT-02"
"AQ","FRANCAIS",3358,"EAST ANTARCTICA","WILKES LAND",-66.53000,138.2500,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-14"
"AQ","FROST",3359,"EAST ANTARCTICA","WILKES LAND",-67.08000,139.0000,,,,,,,"Frezzotti et al. (2002), Ann. Glaciol. 34.","ANT","ANT-31"
"AQ","G1",3925,"ANTARCTIC PENINSULA","DECEPTION I S SHETLANDS",-63.00000,-60.60000,,,,,,,"Data from Cogley.","ANT","ANT-02"
"AQ","GALINDEZ ICE CAP",3975,"ANTARCTIC PENINSULA","ARGENTINE ISLAND",-65.25000,-64.28000,,,,,,,"Data from Cogley.","ANT","ANT-20"
"AQ","GARWOOD",887,"KOETTLITZ GL","GARWOOD VALLEY",-78.03000,163.9200,"5","2","2","SE","S",,,"ANT","ANT-31"
"AQ","GOODSPEED",888,"DRY VALLEYS","WRIGHT VALLEY",-77.42000,162.3800,"5","2","4","NW","NW",,,"ANT","ANT-31"
"AQ","GOURDON",4249,,,-64.25000,-57.33000,,,,,,,"Data from P. Leclercq.","ANT","ANT-21"
"AQ","HART",889,"DRY VALLEYS","WRIGHT VALLEY",-77.50000,162.3500,"5","3","4","NW","NW",,,"ANT","ANT-31"
"AQ","HEIMDALL",890,"DRY VALLEYS","WRIGHT VALLEY",-77.58000,162.8700,"5","3","8","W","NW",,,"ANT","ANT-31"
"AQ","HOBBS",4250,,,-64.29000,-57.42000,,,,,,,"Data from P. Leclercq.","ANT","ANT-21"
"AQ","HOWARD",3973,"DRY VALLEYS","TAYLOR VALLEY",-77.76000,163.5100,,,,,,,"Data from Cogley.","ANT","ANT-31"
"AQ","HUGHES",6822,"DRY VALLEYS","TAYLOR VALLEY",-77.73600,162.4660,,,,"N","N",,,"ANT","ANT-31"
"AQ","HURD",3367,"ANTARCTIC PENINSULA","LIVINGSTON ISLAND",-62.68780,-60.40150,"4","3","3","W","W",,"Basins of ice cap draining towards the south and east (icefalls) excluded from Hurd for mass balance and geodetic studies.","ANT","ANT-02"
"AQ","HURLEY",4251,,,-67.57000,-68.44000,,,,,,,"Data from P. Leclercq.","ANT","ANT-20"
